date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2023-01-11,2023,40,21.024,1,17,-9,14.717,1,3,5,0.6,1,2,0.5,5,5,1.0,0,3,3,1,0,0,0,1,12,10.9,3,https://www.basketball-reference.com/boxscores/202301110ATL.html
2023-01-13,2023,41,21.026,1,12,2,14.2,0,3,3,1.0,1,1,1.0,0,2,0.0,1,4,5,1,1,1,2,2,7,6.8,-9,https://www.basketball-reference.com/boxscores/202301130IND.html
2023-01-14,2023,42,21.027,1,28,11,18.617,0,3,6,0.5,1,2,0.5,2,2,1.0,0,2,2,2,0,1,0,2,9,7.9,-4,https://www.basketball-reference.com/boxscores/202301140TOR.html
2023-01-16,2023,43,21.029,1,16,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202301160ATL.html
2023-01-18,2023,44,21.031,1,7,8,5.533,0,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,1,1,0,0,0,3,4.7,2,https://www.basketball-reference.com/boxscores/202301180DAL.html
2023-01-20,2023,45,21.033,1,20,15,5.417,1,1,1,1.0,1,1,1.0,0,0,0.0,1,0,1,0,0,0,0,0,3,3.4,-7,https://www.basketball-reference.com/boxscores/202301200ATL.html
2023-01-21,2023,46,21.034,1,4,-4,8.55,1,0,3,0.0,0,1,0.0,0,0,0.0,2,3,5,1,0,0,0,1,0,0.5,3,https://www.basketball-reference.com/boxscores/202301210ATL.html
2023-01-23,2023,47,21.036,1,5,-11,15.05,0,1,4,0.25,0,1,0.0,1,4,0.25,1,5,6,0,0,0,0,3,3,0.4,-13,https://www.basketball-reference.com/boxscores/202301230CHI.html
2023-01-25,2023,48,21.038,1,21,5,17.2,0,2,3,0.667,0,0,0.0,2,2,1.0,0,8,8,0,0,1,0,1,6,7.4,13,https://www.basketball-reference.com/boxscores/202301250OKC.html
2023-01-28,2023,49,21.041,1,13,-7,7.45,1,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,0.3,1,https://www.basketball-reference.com/boxscores/202301280ATL.html
2023-01-30,2023,50,21.043,1,25,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202301300POR.html
2023-02-01,2023,51,21.045,1,24,32,16.5,0,2,4,0.5,2,3,0.667,0,0,0.0,0,11,11,1,0,0,1,1,6,6.6,20,https://www.basketball-reference.com/boxscores/202302010PHO.html
2023-02-03,2023,52,21.047,1,29,7,17.333,0,1,4,0.25,0,1,0.0,0,2,0.0,2,3,5,1,1,1,0,2,2,2.7,6,https://www.basketball-reference.com/boxscores/202302030UTA.html
2023-02-04,2023,53,21.048,1,8,-20,16.1,0,5,8,0.625,0,1,0.0,1,1,1.0,0,5,5,0,1,0,0,1,11,9.5,0,https://www.basketball-reference.com/boxscores/202302040DEN.html
2023-02-07,2023,54,21.051,1,19,-9,14.883,0,3,7,0.429,0,1,0.0,0,0,0.0,1,5,6,1,0,0,1,1,6,3.8,9,https://www.basketball-reference.com/boxscores/202302070NOP.html
2023-02-09,2023,55,21.053,1,24,9,11.917,1,3,6,0.5,0,0,0.0,0,1,0.0,4,4,8,1,0,1,1,1,6,6.6,6,https://www.basketball-reference.com/boxscores/202302090ATL.html
2023-02-11,2023,56,21.055,1,27,19,15.15,1,2,4,0.5,0,1,0.0,1,2,0.5,3,3,6,1,1,0,1,0,5,6.3,-2,https://www.basketball-reference.com/boxscores/202302110ATL.html
2023-02-13,2023,57,21.057,1,4,-6,13.383,0,4,7,0.571,1,2,0.5,0,0,0.0,0,1,1,0,0,0,1,1,9,4.6,-15,https://www.basketball-reference.com/boxscores/202302130CHO.html
