date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2019-10-30,2020,3,24.328,17,2,-11,34.633,0,8,13,0.615,0,2,0.0,6,10,0.6,1,13,14,5,1,2,3,4,22,20.4,-4,https://www.basketball-reference.com/boxscores/201910300BOS.html
2019-11-01,2020,4,24.33,17,22,32,30.267,0,10,16,0.625,1,4,0.25,8,11,0.727,2,12,14,6,2,0,7,4,29,23.2,19,https://www.basketball-reference.com/boxscores/201911010ORL.html
2019-11-02,2020,5,24.331,17,28,10,36.433,1,14,20,0.7,1,2,0.5,7,10,0.7,2,13,15,8,1,4,3,3,36,36.9,9,https://www.basketball-reference.com/boxscores/201911020MIL.html
2019-11-04,2020,6,24.333,17,18,28,26.7,0,14,19,0.737,0,3,0.0,6,11,0.545,4,11,15,6,0,0,3,4,34,30.0,28,https://www.basketball-reference.com/boxscores/201911040MIN.html
2019-11-06,2020,7,24.335,17,13,5,35.717,0,10,21,0.476,4,7,0.571,14,18,0.778,4,12,16,9,2,2,3,4,38,37.2,13,https://www.basketball-reference.com/boxscores/201911060LAC.html
2019-11-08,2020,8,24.337,17,29,-3,36.433,0,10,22,0.455,2,6,0.333,8,13,0.615,4,9,13,4,2,2,5,6,30,20.9,-6,https://www.basketball-reference.com/boxscores/201911080UTA.html
2019-11-10,2020,9,24.339,17,21,2,36.417,0,13,19,0.684,2,3,0.667,7,9,0.778,2,14,16,3,1,1,7,3,35,27.3,15,https://www.basketball-reference.com/boxscores/201911100OKC.html
2019-11-14,2020,10,24.343,17,5,9,35.833,1,13,24,0.542,1,5,0.2,11,20,0.55,5,11,16,4,3,1,5,4,38,29.5,-4,https://www.basketball-reference.com/boxscores/201911140MIL.html
2019-11-16,2020,11,24.345,17,12,19,28.4,0,10,17,0.588,3,6,0.5,3,5,0.6,3,10,13,6,1,1,5,1,26,22.9,19,https://www.basketball-reference.com/boxscores/201911160IND.html
2019-11-18,2020,12,24.347,17,5,14,33.733,0,13,22,0.591,2,6,0.333,5,12,0.417,2,8,10,2,3,1,8,5,33,18.9,12,https://www.basketball-reference.com/boxscores/201911180CHI.html
2019-11-20,2020,13,24.349,17,1,8,30.133,0,12,17,0.706,1,6,0.167,8,13,0.615,0,11,11,4,0,1,4,2,33,25.9,17,https://www.basketball-reference.com/boxscores/201911200ATL.html
2019-11-21,2020,14,24.35,17,25,8,35.817,1,9,27,0.333,1,7,0.143,5,10,0.5,4,15,19,15,3,1,5,2,24,22.4,5,https://www.basketball-reference.com/boxscores/201911210MIL.html
2019-11-23,2020,15,24.352,17,9,14,27.2,1,12,22,0.545,1,3,0.333,3,9,0.333,3,7,10,3,2,1,2,3,28,20.8,18,https://www.basketball-reference.com/boxscores/201911230MIL.html
2019-11-25,2020,16,24.354,17,29,4,38.5,1,17,31,0.548,3,8,0.375,13,19,0.684,6,8,14,6,2,0,0,1,50,45.1,14,https://www.basketball-reference.com/boxscores/201911250MIL.html
2019-11-27,2020,17,24.356,17,1,9,35.2,1,12,23,0.522,1,5,0.2,5,13,0.385,2,8,10,4,0,4,4,5,30,18.9,0,https://www.basketball-reference.com/boxscores/201911270MIL.html
