date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2022-10-31,2023,6,24.336,4,26,-7,19.433,1,2,3,0.667,0,0,0.0,0,2,0.0,0,4,4,2,0,1,2,3,4,2.0,-1,https://www.basketball-reference.com/boxscores/202210310CHO.html
2022-11-02,2023,7,24.338,4,5,-18,13.9,0,2,3,0.667,0,0,0.0,0,2,0.0,1,1,2,1,0,2,2,2,4,2.2,-16,https://www.basketball-reference.com/boxscores/202211020CHI.html
2022-11-04,2023,8,24.34,4,15,-31,18.883,0,2,9,0.222,0,0,0.0,5,6,0.833,4,5,9,2,0,1,1,1,9,8.1,-9,https://www.basketball-reference.com/boxscores/202211040MEM.html
2022-11-05,2023,9,24.341,4,3,-4,17.717,1,3,5,0.6,0,0,0.0,4,5,0.8,4,5,9,1,0,0,2,4,10,8.7,9,https://www.basketball-reference.com/boxscores/202211050CHO.html
2022-11-07,2023,10,24.343,4,30,-8,23.733,1,4,6,0.667,0,0,0.0,0,0,0.0,3,3,6,0,0,2,0,2,8,9.0,-3,https://www.basketball-reference.com/boxscores/202211070CHO.html
2022-11-09,2023,11,24.345,4,25,-10,14.75,1,2,3,0.667,0,0,0.0,2,3,0.667,1,1,2,0,0,1,1,1,6,4.6,-9,https://www.basketball-reference.com/boxscores/202211090CHO.html
2022-11-10,2023,12,24.346,4,16,-5,14.167,0,4,4,1.0,0,0,0.0,2,3,0.667,2,2,4,0,1,1,1,4,10,9.5,-9,https://www.basketball-reference.com/boxscores/202211100MIA.html
2022-11-12,2023,13,24.348,4,16,-17,21.3,0,6,7,0.857,0,0,0.0,3,3,1.0,2,3,5,0,0,0,1,3,15,12.6,-1,https://www.basketball-reference.com/boxscores/202211120MIA.html
2022-11-14,2023,14,24.35,4,22,7,14.567,0,2,2,1.0,0,0,0.0,2,2,1.0,2,0,2,1,0,2,1,3,6,6.7,-4,https://www.basketball-reference.com/boxscores/202211140ORL.html
2022-11-16,2023,15,24.352,4,12,-12,18.783,1,2,4,0.5,0,0,0.0,1,1,1.0,4,1,5,0,0,0,0,1,5,5.7,10,https://www.basketball-reference.com/boxscores/202211160CHO.html
2022-11-18,2023,16,24.354,4,6,-10,29.6,0,5,10,0.5,0,0,0.0,3,4,0.75,6,8,14,0,0,3,1,4,13,13.7,-2,https://www.basketball-reference.com/boxscores/202211180CLE.html
2022-11-20,2023,17,24.356,4,30,-4,17.433,0,4,8,0.5,0,0,0.0,3,4,0.75,4,6,10,0,0,0,1,2,11,9.4,-5,https://www.basketball-reference.com/boxscores/202211200WAS.html
2022-11-23,2023,18,24.359,4,23,6,21.383,1,5,10,0.5,0,0,0.0,3,4,0.75,5,8,13,0,1,1,1,1,13,13.8,11,https://www.basketball-reference.com/boxscores/202211230CHO.html
