date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2021-05-11,2021,68,23.297,16,2,8,34.567,0,10,15,0.667,0,0,0.0,2,3,0.667,2,5,7,5,1,2,4,4,22,18.3,8,https://www.basketball-reference.com/boxscores/202105110BOS.html
2021-05-13,2021,69,23.299,16,23,12,34.6,1,9,13,0.692,0,0,0.0,0,0,0.0,3,9,12,8,0,1,1,1,18,22.2,8,https://www.basketball-reference.com/boxscores/202105130MIA.html
2021-05-15,2021,70,23.301,16,17,-14,33.217,0,2,9,0.222,0,0,0.0,1,1,1.0,1,7,8,8,2,0,2,1,5,7.5,-7,https://www.basketball-reference.com/boxscores/202105150MIL.html
2021-05-16,2021,71,23.302,16,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202105160DET.html
2021-05-22,2021,72,23.308,16,17,-2,40.6,0,4,15,0.267,0,0,0.0,1,1,1.0,4,8,12,5,3,0,1,5,9,8.8,5,https://www.basketball-reference.com/boxscores/202105220MIL.html
2021-05-24,2021,73,23.31,16,17,-34,28.633,0,5,11,0.455,0,0,0.0,6,9,0.667,0,3,3,4,0,0,4,1,16,8.4,-18,https://www.basketball-reference.com/boxscores/202105240MIL.html
2021-05-27,2021,74,23.313,16,17,-29,31.533,1,7,14,0.5,0,0,0.0,3,3,1.0,3,5,8,4,1,1,2,2,17,15.3,-12,https://www.basketball-reference.com/boxscores/202105270MIA.html
2021-05-29,2021,75,23.315,16,17,-17,35.083,1,10,17,0.588,0,0,0.0,0,0,0.0,7,7,14,4,1,1,4,3,20,18.4,-22,https://www.basketball-reference.com/boxscores/202105290MIA.html
2021-10-21,2022,0,24.095,16,17,42,23.167,1,9,13,0.692,0,0,0.0,2,5,0.4,4,9,13,1,1,0,3,3,20,16.3,30,https://www.basketball-reference.com/boxscores/202110210MIA.html
2021-10-23,2022,1,24.097,16,12,-11,39.35,0,6,15,0.4,0,0,0.0,5,6,0.833,2,14,16,3,1,1,5,4,17,11.3,-7,https://www.basketball-reference.com/boxscores/202110230IND.html
2021-10-25,2022,2,24.099,16,22,17,29.033,1,4,9,0.444,0,0,0.0,8,8,1.0,3,10,13,2,1,0,0,1,16,18.4,8,https://www.basketball-reference.com/boxscores/202110250MIA.html
2021-10-27,2022,3,24.101,16,3,13,30.15,0,8,17,0.471,0,0,0.0,8,9,0.889,1,8,9,0,0,0,2,3,24,14.8,1,https://www.basketball-reference.com/boxscores/202110270BRK.html
2021-10-29,2022,4,24.103,16,4,15,35.717,1,10,16,0.625,0,0,0.0,6,6,1.0,4,15,19,2,2,1,5,2,26,24.4,18,https://www.basketball-reference.com/boxscores/202110290MIA.html
2021-10-30,2022,5,24.104,16,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202110300MEM.html
2021-11-02,2022,6,24.107,16,7,15,32.7,0,8,18,0.444,0,0,0.0,6,7,0.857,3,10,13,1,0,2,2,3,22,16.2,12,https://www.basketball-reference.com/boxscores/202111020DAL.html
